label,source_file,x_mean,x_std,x_var,x_min,x_max,x_median,x_range,x_iqr,x_skew,x_kurt,y_mean,y_std,y_var,y_min,y_max,y_median,y_range,y_iqr,y_skew,y_kurt,z_mean,z_std,z_var,z_min,z_max,z_median,z_range,z_iqr,z_skew,z_kurt,magnitude_mean,magnitude_std,magnitude_var,magnitude_min,magnitude_max,magnitude_median,magnitude_range,magnitude_iqr,magnitude_skew,magnitude_kurt,corr_xy,corr_xz,corr_yz
aruki,aruki3_window_16.csv,-0.9207031999999999,0.34198206945874937,0.11695173583128889,-1.703064,-0.519516,-0.8415835,1.183548,0.37273075,-1.368954867384774,2.2884922353445933,0.5041566000000001,0.16925771179883586,0.02864817300337778,0.249741,0.851334,0.5106505,0.601593,0.17324825,0.5678503396930681,1.0720920418487552,-0.00030809999999999936,0.11647287176987704,0.013565929858322221,-0.191238,0.200836,-0.007408,0.392074,0.07144924999999999,0.3172705470323343,0.23178157794942678,1.063572497071811,0.3557951236870467,0.12659017003948084,0.7309473459784911,1.9108434692951697,0.9615256326502841,1.1798961233166785,0.356519023894341,1.6500792216349691,3.1359410059445985,-0.6498349402418251,-0.24479368202392196,0.09963381793280471
aruki,aruki3_window_17.csv,-0.9261138000000001,0.3026218782132067,0.09158000117328889,-1.44101,-0.55751,-0.8172984999999999,0.8835,0.42659775,-0.6554876478716489,-0.9219539275396142,0.5319396999999999,0.18847044572620222,0.03552110891223334,0.290543,0.878021,0.531052,0.5874780000000001,0.26094400000000006,0.4051674094800257,-0.4796704307742443,-0.0182969,0.1020688211218838,0.010418044245211111,-0.23877,0.138138,0.0011445000000000001,0.376908,0.0809135,-0.9070331524794836,1.8407428483011046,1.0874323135371253,0.30228682830328674,0.09137732656566075,0.7885923911032873,1.537276153147833,1.0444862549717664,0.7486837620445457,0.4200345037355868,0.4228730558220085,-1.610300727958419,-0.2185338458285753,0.14944398288265917,-0.5275063778406923
aruki,aruki3_window_18.csv,-0.8790041000000001,0.2585157599246772,0.06683039812943334,-1.399826,-0.59993,-0.8126530000000001,0.799896,0.3723295,-0.857695248568424,0.12172199498065162,0.5216278,0.13216508389619738,0.01746760940128889,0.353912,0.722504,0.491211,0.36859200000000003,0.19465224999999997,0.5593790836492689,-1.1408070524428422,-0.0366897,0.13121688873942847,0.017217871890455552,-0.190918,0.277771,-0.05232200000000001,0.468689,0.11230125,1.5665189686624983,3.4563035048208572,1.0405819368519225,0.24640397681743376,0.060714919791446435,0.7542339511829205,1.5755712615724495,1.0107143054035954,0.8213373103895291,0.31111944744723785,1.0434081367712793,1.3266465022621121,-0.19935026025670058,-0.3793335190474969,-0.28441243982245656
aruki,aruki3_window_2.csv,-0.8623866363636364,0.17270637767741684,0.029827492890454544,-1.145935,-0.623734,-0.816071,0.5222009999999999,0.20627600000000001,-0.4975331928709683,-0.6550999886255702,0.5126371818181819,0.17958224583895713,0.03224978302056364,0.260666,0.869568,0.473801,0.608902,0.18526499999999996,0.7369386472981219,0.14756455320135942,-0.07767418181818182,0.11751133115816378,0.013808912950563634,-0.232239,0.179504,-0.055328,0.41174299999999997,0.137314,0.8005926882003012,1.058906647175923,1.0269339545042047,0.17212920573508722,0.029628463466991987,0.8258235024144082,1.303110710948613,1.0010975384551697,0.4772872085342049,0.2850680567106174,0.4052024183056424,-1.3487484515393526,0.12325847963360013,-0.33100383702536246,-0.1355957088880527
aruki,aruki3_window_3.csv,-0.7804458999999999,0.3044085970619278,0.09266459396521111,-1.298462,-0.365189,-0.716438,0.933273,0.4428412500000001,-0.42209920225351455,-0.9393961195317768,0.5360915,0.18073965458898175,0.032666822740944436,0.330475,0.860229,0.506973,0.5297540000000001,0.2714199999999999,0.4821225035692821,-0.7265670736312813,-0.1054124,0.31461938350549506,0.09898535647737777,-0.936401,0.139175,-0.0126805,1.075576,0.14339849999999998,-2.421391132015173,6.4611810380332,1.0225011036399902,0.26662137572262395,0.0710869579922246,0.7200037027502011,1.5632239801480785,1.0007463587355216,0.8432202773978774,0.36767253167739467,0.8209398787517124,0.21490051345733718,0.016202726325648276,-0.412496649159408,-0.5574870459321596
aruki,aruki3_window_4.csv,-0.9076782999999999,0.22664750503127096,0.051369091536899995,-1.238586,-0.551025,-0.883156,0.687561,0.30628600000000006,-0.10764036780792942,-0.9238408186518128,0.5218734,0.1446982099391696,0.0209375719596,0.366638,0.833755,0.49568199999999996,0.467117,0.1970019999999999,1.062203719765876,1.0704860245357084,-0.0710968,0.08965167149560323,0.008037422201955555,-0.191452,0.120636,-0.0877305,0.31208800000000003,0.06397175,1.1157957274845254,1.4212474863262363,1.0594820385554709,0.23826685318880098,0.056771093328493644,0.7589969852048162,1.3791896280138567,1.0370112618871858,0.6201926428090405,0.43250131613917087,0.20274823469485023,-1.7037543486061533,-0.42752296974637116,-0.026985734367633175,-0.18427463092452984
aruki,aruki3_window_5.csv,-0.9233504,0.22312741208665712,0.04978584202448891,-1.334839,-0.656631,-0.85466,0.6782080000000001,0.32338749999999994,-0.5845942556815363,-0.6530228258086721,0.533731,0.17268946160859575,0.029821650150666665,0.327911,0.760574,0.49800099999999997,0.43266299999999996,0.3363297500000001,0.2032292367984157,-1.996035297648186,-0.0290451,0.06471913209219254,0.004188566058766666,-0.139694,0.086578,-0.010521,0.22627200000000003,0.07709099999999999,-0.11133952917724924,0.22005572207058233,1.0794217396635717,0.23226785238734893,0.05394835525263131,0.7669547029636105,1.5363173297118666,1.0534545808641793,0.7693626267482562,0.31341793658843464,0.6689937589701801,0.05485327163212084,-0.29978374102194444,-0.2511245822489701,-0.2175644181458253
aruki,aruki3_window_6.csv,-0.9120343999999999,0.23677165951711554,0.056060818750488885,-1.264114,-0.604675,-0.866249,0.659439,0.35254700000000017,-0.4849230683471694,-1.1780492083892637,0.44296879999999994,0.12352594714543895,0.015258659618177775,0.32309,0.723953,0.39446250000000005,0.40086299999999997,0.13975550000000003,1.4486848655390117,2.0313081487198223,-0.014660800000000005,0.11919426169521193,0.014207272021066666,-0.245499,0.189941,-0.023224,0.43544,0.06949625,-0.05226008543928179,1.2438047851513554,1.031967576930826,0.2115026638332873,0.044733376808576544,0.7498428938104301,1.3355673122415057,0.9851714371836661,0.5857244184310756,0.3618227661194866,0.22149524735925166,-1.4534049431891396,0.17497967795106414,-0.28625273666093465,-0.3178111711855552
aruki,aruki3_window_7.csv,-0.9675324,0.29300093921434606,0.08584955038048891,-1.549957,-0.58844,-0.8584670000000001,0.9615170000000001,0.39831150000000004,-0.8243541562059384,0.11878223858027681,0.5895066000000001,0.2195667088893234,0.048209539652488885,0.266586,0.961838,0.586739,0.695252,0.24371275000000003,0.14797020588842608,-0.6069757154918172,-0.027971000000000003,0.06642306247749262,0.004412023228888889,-0.148193,0.09407,-0.033829,0.242263,0.037247,0.2348750105101442,1.0667270087964589,1.1506967924308347,0.30721011116061964,0.09437805239932026,0.80196673304134,1.8265673283492727,1.0926297150233706,1.0246005953079327,0.3882012791954459,1.1390227939137068,1.4829366039082323,-0.3662018055358386,-0.6839679849360262,0.4276318972940445
aruki,aruki3_window_8.csv,-0.9206542000000001,0.3424198007267298,0.11725131992973334,-1.539062,-0.488861,-0.844681,1.050201,0.3730355000000001,-0.5341815266069343,-0.425651990949079,0.5295348,0.1497230686736906,0.022416997293066666,0.271454,0.728867,0.554977,0.45741300000000007,0.20102300000000006,-0.3345079186712131,-0.7767026567101207,-0.031697100000000006,0.13938931204479854,0.01942938031232222,-0.219971,0.264389,-0.039421,0.48436,0.1468545,0.9164929480726665,1.1826054508298105,1.0840745124629134,0.3282721529242948,0.10776260638555159,0.6773568748230138,1.714452664567033,1.073922116952693,1.0370957897440194,0.40339970003237524,0.7177004002495111,-0.10476231296056326,-0.3368294490648264,-0.34040047312041216,0.06409662072486141
aruki,aruki3_window_9.csv,-0.8407912,0.1810635177596832,0.03278399746351112,-1.143356,-0.588379,-0.827156,0.554977,0.27562325,-0.23624961418916834,-0.936536546207674,0.5293443000000001,0.1511716953849717,0.02285288148556667,0.298203,0.794968,0.4876025,0.496765,0.17042925000000003,0.5352849252094325,-0.19614645929168972,-0.028817800000000005,0.15123997027667285,0.022873528609288884,-0.282486,0.24408,-0.046982,0.526566,0.17894,0.24269126735475063,0.12390678465412552,1.0169962947502396,0.16446410889641971,0.027048443115093402,0.8037427868783644,1.252669334930811,1.0401765166084718,0.4489265480524465,0.25906767074604553,-0.05751704439809895,-1.512525034104078,0.1466251404104888,-0.0719520329255546,-0.5620340870224801
aruki,aruki4_windowed_all.csv,-0.9612976492146599,0.2928306187407527,0.08574977127209209,-1.741211,-0.455872,-0.916336,1.285339,0.4001159999999999,-0.3661252952863722,-0.5279998376741761,0.48193374345549733,0.1690785664458114,0.028587561631370658,0.050613,0.920044,0.481628,0.869431,0.27067550000000007,0.0866069321829373,-0.49828647033193496,0.004913392670157066,0.09868330124941019,0.009738393945481842,-0.330536,0.290497,-0.005966,0.621033,0.106346,0.278587985202869,0.599480848191468,1.100780236622761,0.26161953464295207,0.0684447809067948,0.6866008892668287,1.8682690575623737,1.047830405584797,1.181668168295545,0.40476571335892153,0.6476285678424577,-0.20688269531905812,0.12023988947675725,-0.25468480795559423,-0.2746939994215476
aruki,aruki4_window_0.csv,-1.0153975454545454,0.2886351170957421,0.08331023082087274,-1.426575,-0.477753,-0.973373,0.9488219999999999,0.35385900000000003,0.18530324933595171,-0.24316057177787442,0.3630577272727273,0.20709809148618002,0.04288961949721819,0.050613,0.69252,0.430237,0.641907,0.27290400000000004,-0.4188460947417205,-0.7106144778896906,-0.058342545454545446,0.15309222504057066,0.023437229367872726,-0.330536,0.262115,-0.085403,0.592651,0.1404035,0.4872030807460082,1.44878431549314,1.120644278843767,0.22601052053744536,0.051080755393607014,0.6866008892668287,1.4305728054017384,1.0954579574429135,0.7439719161349096,0.254136704685368,-0.38439233755954055,-0.0837576147640604,0.7125935949256837,0.03928679059922509,-0.18004189953775776
aruki,aruki4_window_1.csv,-0.9938660999999998,0.2681035004294879,0.07187948694254442,-1.529297,-0.635941,-0.9734419999999999,0.8933559999999999,0.2530175,-0.6848511318718571,0.5416407458795041,0.4700500999999999,0.20011277649779274,0.04004512331765555,0.172012,0.859879,0.4890135,0.687867,0.2516670000000001,0.4382225538360636,0.30802055152110164,-0.0242799,0.07764884498024853,0.006029343126766668,-0.134781,0.093948,-0.0369945,0.22872900000000002,0.11121325,0.42439528491427647,-1.0021563549167647,1.1211189305063942,0.255075885204774,0.06506370721299902,0.821122440180513,1.6460404081075894,1.1016202195368487,0.8249179679270765,0.3269271381516523,0.7917427512514521,0.6106803564490928,0.02863606562708142,-0.32252457263463735,0.044221976649693545
aruki,aruki4_window_10.csv,-0.8925445999999999,0.23905972374618023,0.057149551517600004,-1.249649,-0.52272,-0.9020235,0.726929,0.39451974999999995,-0.10392461596127095,-1.0775250157883298,0.44338069999999996,0.12395775189246265,0.015365524254233329,0.282242,0.648361,0.4260025,0.36611899999999997,0.176765,0.5316561857647137,-0.9118610182347422,0.013186799999999999,0.0907530774523193,0.008236121067066665,-0.088577,0.208191,-0.0110775,0.296768,0.08899725,1.165009748274466,1.1114365035446863,1.014447963000124,0.20266997622242766,0.041075119261999395,0.7581800714078416,1.3093707047700434,0.9974464400490644,0.5511906333622018,0.30925001719193534,0.3452002040174687,-1.162395459076968,0.26448463971600283,-0.15658144786683612,-0.44928884636045624
aruki,aruki4_window_11.csv,-0.9523132000000001,0.318162924892892,0.10122764677640002,-1.497314,-0.518188,-0.8805769999999999,0.979126,0.37420675000000003,-0.3428049698517908,-0.6398511570485632,0.5052000999999999,0.20517340419505858,0.042096125788988886,0.188278,0.8526,0.524742,0.6643220000000001,0.23178875,-0.09205490427608987,-0.3740670295005235,0.008343500000000004,0.1653489305379855,0.027340268830055556,-0.191376,0.288528,-0.019058,0.479904,0.25739325,0.5491839152270679,-0.9441390082888041,1.1119465569450884,0.29696553799382003,0.08818853075595896,0.7969112324449945,1.7336380094967923,0.9757860461466344,0.9367267770517977,0.31413058450006426,1.1474317441885291,0.6988346702420065,-0.08221435407263629,-0.16761054110283427,-0.7159826174461211
aruki,aruki4_window_12.csv,-0.8818832000000001,0.25478658324514136,0.06491620300173334,-1.373505,-0.593689,-0.8589935,0.779816,0.37650300000000003,-0.6745397022182466,-0.22691698907894065,0.5200486000000001,0.1383166048746297,0.01913148318404444,0.280472,0.722,0.5489885,0.441528,0.10321425000000001,-0.7502556646533808,0.14939287135449053,-0.040188600000000005,0.07967242903874171,0.0063476959489333325,-0.162933,0.085632,-0.0304795,0.24856499999999998,0.11727125,-0.060642238047347405,-1.0620242304620446,1.0482181399470334,0.1896728861938109,0.035975803757090336,0.8561660893839466,1.402232777196782,1.0121376014901744,0.5460666878128354,0.2698465991399239,0.7553809510663637,-0.5420455762589951,0.6327406747854625,0.27689665906337896,0.011094225226324772
aruki,aruki4_window_13.csv,-0.9397873000000001,0.24884201289218294,0.06192234738023334,-1.324768,-0.569077,-0.874611,0.7556909999999999,0.3401185,-0.09751687450757524,-1.1254539274831519,0.4940537,0.17177485401992534,0.029506600473566666,0.255814,0.790634,0.5132140000000001,0.53482,0.18151874999999995,0.14375744778858135,-0.5267967355680949,0.024791,0.062434808421798396,0.0038981053026666676,-0.057953,0.114502,0.0204545,0.172455,0.103927,0.11199155895153882,-1.5948137958565884,1.0836695798396525,0.20912094049178417,0.04373156775216834,0.8569859869968703,1.4398718945496505,1.0866468804785936,0.5828859075527801,0.3506152823785271,0.31911737780100413,-1.3356391157485477,0.2599825065866204,-0.5275833511868704,-0.5246819898120774
aruki,aruki4_window_14.csv,-0.9833833000000001,0.3653014180764671,0.1334451260486778,-1.741211,-0.525864,-0.950722,1.215347,0.3554805,-0.7736714847363698,0.8971080875562336,0.5326309,0.16114508323071272,0.025967737849433334,0.296661,0.737259,0.580139,0.440598,0.27965975,-0.3046834020731105,-1.7057933017870321,0.0018981999999999985,0.09870411428416864,0.009742502176622224,-0.112045,0.207535,-0.0102235,0.31958,0.11526075,0.8548205902426053,0.6879342597763669,1.1412543779393496,0.3341993214609588,0.1116891864649653,0.816944263218122,1.8653932982647385,1.0436250943309828,1.0484490350466165,0.3728659799295102,1.28195890268828,1.2032928763623083,-0.20047783249096807,-0.29297833076788193,-0.45166281242158396
aruki,aruki4_window_15.csv,-0.9566666000000001,0.3350991579714213,0.11229144567315558,-1.539902,-0.51506,-0.9083175,1.024842,0.3336715,-0.5068620254094779,-0.40016130253149385,0.5024443,0.17433750565947265,0.03039356587956666,0.270828,0.766632,0.5098265,0.49580399999999997,0.297497,-0.05534467330222437,-1.3487057960562447,0.029260200000000004,0.13424560743469824,0.018021883115511107,-0.20195,0.290497,0.0039065,0.49244699999999997,0.1336175,0.34809449919103613,0.942511317161105,1.1144715179694935,0.2810829420854531,0.07900762033141419,0.768474178265607,1.66250271702184,1.029032739478357,0.894028538756233,0.28491025052178454,0.8694924233484338,0.10838579818887695,0.3165750212142219,-0.5463588900411267,-0.5585373929384305
aruki,aruki4_window_16.csv,-0.952243,0.3393153158546716,0.11513488357355556,-1.619156,-0.521927,-0.8754955,1.097229,0.3393099999999998,-0.6193383835364588,0.2575413072668251,0.4936202999999999,0.13232934009680375,0.017511054250455554,0.238968,0.646484,0.524475,0.40751599999999993,0.17970674999999997,-0.7174702028869531,-0.20433331159475454,0.0039886999999999995,0.10963832363128222,0.012020562008677778,-0.156097,0.219696,-0.0105665,0.37579300000000004,0.08625825000000001,0.6937794153646315,0.5866397330837909,1.0929942175687868,0.3091334331812708,0.0955634795104392,0.7535954625586596,1.7472458940976225,1.041257548099753,0.9936504315389629,0.30023452519455485,1.0963543681504544,0.9980775729067188,-0.13307003835096054,-0.49939495675280043,-0.25759764772123195
aruki,aruki4_window_17.csv,-1.0096466999999998,0.3103843464781653,0.09633844253867777,-1.366364,-0.455872,-1.0468065,0.9104919999999999,0.5047952500000001,0.4306368569625778,-0.7179099517384206,0.48931879999999994,0.1642937436854422,0.02699243421417778,0.204514,0.759705,0.530548,0.555191,0.20396424999999996,-0.20574424478160022,-0.2963270571673542,0.004266300000000001,0.07563647701715533,0.005720876655566666,-0.090012,0.167206,0.0035095,0.257218,0.0841295,0.9831587139425225,1.2808442873682813,1.1451827924232627,0.26570764672486374,0.07060055352806499,0.6931392688031749,1.4860601915201819,1.108248387821166,0.792920922717007,0.4204708220162813,-0.1545539884757223,-1.0589409627168567,0.20209618984720598,-0.2562547260787394,-0.716667026841123
aruki,aruki4_window_18.csv,-0.9990082000000001,0.30840588644648864,0.09511419079484446,-1.451508,-0.527832,-1.064392,0.923676,0.30470700000000006,0.3102138236988536,-0.6429541890634578,0.4743103000000001,0.2234547704595322,0.04993203444112222,0.242966,0.920044,0.4245605,0.677078,0.24504850000000006,1.0291283530179889,0.27457624245317636,0.029825,0.07173185188526007,0.0051454585748888886,-0.130005,0.102188,0.0334705,0.232193,0.07596575,-1.277611586041572,1.739554568322057,1.1369969598961944,0.27139066469433965,0.07365289288323548,0.7195207510808844,1.4808859452111767,1.1845051768614523,0.7613651941302922,0.4331029718109408,-0.34499910435690656,-1.3745924007908998,0.29939553432350585,-0.09330647700932462,-0.22709154438747214
aruki,aruki4_window_2.csv,-0.8953019000000001,0.26676469413384185,0.07116340203632221,-1.34967,-0.497025,-0.8741455,0.8526449999999999,0.21987124999999996,-0.3793261875023485,-0.23176811751177606,0.4926316,0.180038466990437,0.03241384959626667,0.302826,0.798203,0.46913150000000003,0.495377,0.288166,0.4955051715510638,-1.1975804625105306,0.014634600000000001,0.09382027387060621,0.008802243789155555,-0.150391,0.183273,0.0137405,0.33366399999999996,0.10216125000000001,0.04830670377520397,0.4170946952177035,1.0489667517338568,0.22429112187269518,0.050306507350912195,0.8123097013491837,1.4114981276094558,1.020771989207316,0.5991884262602721,0.3862862012911381,0.3560945506704859,-1.4779999918047029,0.2839790209316813,0.2984599673538201,-0.09235657791229421
aruki,aruki4_window_3.csv,-0.9830520999999999,0.357491657312276,0.12780028504787777,-1.591614,-0.489792,-0.9402695000000001,1.101822,0.5041505,-0.44950235098302255,-0.8087275824897646,0.45633089999999993,0.13818762623368272,0.019095820044099994,0.291306,0.659149,0.4813845,0.367843,0.22445349999999997,0.022344680764698754,-1.669405241627072,0.0099439,0.09410752423389607,0.008856226117433336,-0.186707,0.152466,0.009238999999999999,0.339173,0.056778249999999995,-0.5256001948749724,1.5903661487852023,1.10735510468963,0.31388244962214545,0.09852219218079866,0.7122804265736916,1.6896606477124334,0.9934354865758968,0.9773802211387418,0.43368334977922496,0.6876565668633512,-0.5031015591124048,0.2000646401291929,-0.5180686313890516,-0.19449600458963118
aruki,aruki4_window_4.csv,-1.0174528999999999,0.3196475175976222,0.10217453550632222,-1.545029,-0.558197,-0.9022675,0.9868319999999999,0.39812099999999984,-0.5089263321519033,-0.7487184603985493,0.48676909999999995,0.16316999901156257,0.026624448577433332,0.21463,0.732574,0.493683,0.517944,0.15617324999999999,-0.34184069585528376,-0.29195401876062554,0.011046,0.0806751540218204,0.006508480476444444,-0.114212,0.163773,0.0131685,0.277985,0.096336,0.3833795219253779,0.07866971408476076,1.1432251573076733,0.31107257522650766,0.09676614705805128,0.7264653837183159,1.6829814299037884,1.0990802400685653,0.9565160461854725,0.39164388018084983,0.5605953074813352,-0.6462048941215128,-0.238072166416947,-0.6832372898321253,0.23169449252789814
aruki,aruki4_window_5.csv,-0.946814,0.2522837022542501,0.06364706642311112,-1.284775,-0.55159,-0.9603045,0.733185,0.3535689999999999,0.15034244786752596,-1.2113718152752782,0.4760268999999999,0.15541696589529727,0.024154433288099998,0.302628,0.714447,0.48018649999999996,0.41181900000000005,0.25605749999999994,0.3615489479081553,-1.3645666418591307,0.001827900000000001,0.09956463030999849,0.00991311560876667,-0.115021,0.172546,-0.033287,0.287567,0.09257875,1.0317262488569772,-0.02136666615132743,1.0786072279579149,0.23000314713533476,0.052901447692158446,0.7837637031108292,1.3529590518881198,1.0636818171564053,0.5691953487772906,0.4543945106203495,-0.0054694366692432,-1.9589020957655103,0.08181514891264756,-0.19074101030834997,-0.5824591010164316
aruki,aruki4_window_6.csv,-0.9581588,0.2640677096023333,0.06973175525462222,-1.373398,-0.519943,-0.94268,0.8534549999999999,0.29984674999999994,-0.2174227461905144,-0.25375573490629755,0.4594162,0.1605884806681005,0.025788660123288887,0.279617,0.683624,0.417084,0.404007,0.29593674999999997,0.2734410919390341,-1.9606184488328573,0.0189924,0.09232318093908544,0.00852356973871111,-0.117203,0.186554,0.0073775,0.303757,0.08155775,0.4889598328241264,-0.022036411933829214,1.0836318459360021,0.2330327854280792,0.0543042790843692,0.7935435432356563,1.4742970172719607,1.043732378480416,0.6807534740363044,0.2643994813722721,0.5561167755757489,-0.6345768806728156,0.16545929761196665,-0.13615237601978136,-0.45407729193358043
aruki,aruki4_window_7.csv,-1.0105102000000001,0.37173635981814374,0.13818792121084444,-1.70192,-0.538345,-0.9191205,1.1635750000000002,0.4408802500000001,-0.6244165521998791,-0.33691781617482697,0.5337464,0.20663237092005804,0.04269693671204444,0.241577,0.84697,0.484108,0.6053930000000001,0.35880275,0.20284326518067133,-1.394949378086229,0.0138183,0.0750233215148611,0.005628498771122221,-0.112228,0.134842,0.039016499999999996,0.24706999999999998,0.10095599999999999,-0.2786838397517813,-0.5000878349350066,1.1646731763081513,0.36148681033995983,0.13067271404975808,0.7728479401577001,1.8682690575623737,1.057063097364662,1.0954211174046735,0.5700042235053723,0.8235899111957956,-0.29123423267570203,-0.26038655341790434,-0.4371381494102816,0.21786256285644612
aruki,aruki4_window_8.csv,-0.9019911,0.2790407393161436,0.0778637341981,-1.365051,-0.47171,-0.939697,0.8933409999999999,0.39220774999999997,0.017561221097932955,-0.7094437926352879,0.48412629999999995,0.16394712960453645,0.02687866130556667,0.290512,0.756348,0.4312135,0.46583600000000003,0.22884349999999998,0.5374324898809536,-1.1256958378491446,0.012547199999999998,0.0975926129032771,0.009524318093288887,-0.10968,0.184341,-0.027939,0.294021,0.09771774999999999,0.9663789152771874,-0.1743117294262051,1.0493038715048377,0.235525602620934,0.05547230948995411,0.7366874466508846,1.4056900890982336,1.0718623516240626,0.669002642447349,0.36156742403889564,0.13918403693724263,-1.4246481878890438,0.28629956380350036,-0.3989544333866226,-0.6332465816686658
aruki,aruki4_window_9.csv,-0.9692245999999999,0.34566253197405,0.11948258601071113,-1.540527,-0.584244,-0.8634265,0.956283,0.4317817500000001,-0.6796240029512554,-0.9236888858534438,0.49146579999999995,0.1778583598296377,0.031633596161288885,0.283722,0.813278,0.46262349999999997,0.5295559999999999,0.2885245000000001,0.47780186818689785,-0.7139162685281963,0.024121099999999996,0.09128898891791691,0.008333679497655556,-0.12352,0.193359,-0.006912,0.316879,0.08328975,0.570481391219235,0.40630779609364254,1.1061296412931463,0.3358221709235005,0.11277653048377277,0.7624097565095819,1.6737201683014398,1.0371459200604594,0.9113104117918579,0.4643346398683359,0.5850996323877997,-1.0957653986605744,-0.18604396276590657,-0.535180763852855,-0.27157569982863317
aruki,aruki5_windowed_all.csv,-0.6455053333333334,0.26067604296138996,0.06795199937400842,-1.331894,-0.211807,-0.551956,1.1200869999999998,0.41028599999999993,-0.6702389269138039,-0.5881248073444372,0.8801549056603775,0.3007488521786191,0.09044987208675687,0.171417,1.622452,0.902924,1.451035,0.43315900000000007,-0.03598729774179793,-0.3421044363688375,-0.026043515723270443,0.1473027437542915,0.021698098317542464,-0.607224,0.258804,-0.001175,0.866028,0.17691800000000002,-1.012496558126394,2.2593005363729928,1.1315817506305152,0.3018127969187966,0.09109096438394675,0.5064696319366049,1.8976989242042588,1.1555336183162306,1.391229292267654,0.43194535276109125,0.024819676602640395,-0.5111010126424778,-0.06063107056566146,0.30039921226867294,-0.18290664292555886
aruki,aruki5_window_0.csv,-0.7122452,0.3395586637585781,0.11530008613351111,-1.173309,-0.225342,-0.6965105,0.947967,0.5429457500000001,0.020409050214869908,-1.8274116415386152,1.012848,0.43212410164648046,0.18673123922377777,0.288712,1.622452,0.9538955,1.33374,0.4713099999999999,-0.08830302081792646,-0.5948762669609011,-0.16161830000000002,0.2695987540154401,0.07268348816667779,-0.607224,0.135574,-0.09929650000000001,0.742798,0.38111125,-0.5570214002249742,-1.0194833264128569,1.3415655469916852,0.32782106606162137,0.10746665135377793,0.9362049743330785,1.880224110071988,1.3257125173024735,0.9440191357389096,0.45413662974498203,0.2343172931782951,-1.2697131523859446,0.30018503266329594,0.4482037852863817,0.08069556811274362
aruki,aruki5_window_1.csv,-0.7725281,0.3322660710640228,0.11040074198032225,-1.230209,-0.355652,-0.7447815,0.874557,0.5655857500000001,-0.14703023957191516,-1.7155631190944254,0.8871048,0.37907153169166724,0.14369522613906668,0.428329,1.443726,0.7377395,1.015397,0.6415974999999999,0.3688618189219041,-1.7610376554583698,-0.052385,0.1437887801456629,0.02067521329577778,-0.312607,0.191483,-0.0373615,0.50409,0.153,-0.17732588107343003,0.1939487265742832,1.2202078357229191,0.40122822628591853,0.16098408956854426,0.672365956150369,1.8976989242042588,1.2105646619898758,1.2253329680538898,0.5016274386777263,0.15953691662944597,-0.7693278363743463,-0.1998058604045306,0.37500266167523916,-0.05652066774317421
aruki,aruki5_window_10.csv,-0.6348542,0.21284169299729683,0.04530158627795555,-1.029617,-0.430695,-0.5205310000000001,0.598922,0.25864425,-0.9419237642465468,-0.5203237037062203,0.8197265,0.20351187673354867,0.04141708397161111,0.465546,1.110443,0.828003,0.644897,0.2654265,-0.16552051098035023,-0.5135905527984481,-0.009883,0.0802072106608876,0.0064331966420000004,-0.14534,0.132645,-0.025345,0.27798500000000004,0.067657,0.18606597959039825,0.19500463729614914,1.053275470514113,0.23460730111915765,0.05504058573841511,0.6511983168697536,1.3533275721494777,1.083206992210748,0.7021292552797241,0.3417171112924724,-0.4571196916350554,-0.8883881902118658,-0.1971411885411963,0.2699089401699719,-0.5998779720387085
