timestamp,x,y,z
2025/06/26 14:25:00.301,-1.117828,1.018646,-0.065994
2025/06/26 14:25:00.401,-1.063873,0.797501,-0.048492
2025/06/26 14:25:00.501,-0.807312,0.738846,-0.08577
2025/06/26 14:25:00.601,-0.633102,0.846069,-0.070038
2025/06/26 14:25:00.701,-0.637238,1.237564,-0.16925
2025/06/26 14:25:00.801,-0.41954,1.124374,-0.1996
2025/06/26 14:25:00.901,-0.041168,1.114502,-0.165787
2025/06/26 14:25:01.001,-0.526016,1.081467,0.023178
2025/06/26 14:25:01.102,-0.403763,0.660278,0.040909
2025/06/26 14:25:01.202,-0.619476,1.009674,-0.077713
2025/06/26 14:25:01.302,-0.963318,1.073044,0.058838
2025/06/26 14:25:01.402,-1.228958,0.873901,-0.242188
2025/06/26 14:25:01.502,-1.015442,1.036331,-0.153275
2025/06/26 14:25:01.602,-0.715347,0.640747,-0.038986
2025/06/26 14:25:01.702,-0.555786,0.930801,-0.109268
2025/06/26 14:25:01.802,-0.598648,1.355316,-0.097702
2025/06/26 14:25:01.902,-0.275009,1.136353,-0.12291
2025/06/26 14:25:02.002,-0.493332,1.088593,-0.132858
2025/06/26 14:25:02.102,-0.306015,0.82196,-0.03154
2025/06/26 14:25:02.202,-0.506317,0.843933,0.063705
2025/06/26 14:25:02.302,-0.802765,0.980667,-0.014862
2025/06/26 14:25:02.402,-1.06189,0.926575,0.06694
2025/06/26 14:25:02.502,-1.056686,0.842651,-0.091751
2025/06/26 14:25:02.603,-0.795197,0.852203,-0.142303
2025/06/26 14:25:02.702,-0.670975,0.740494,-0.09848
2025/06/26 14:25:02.802,-0.580612,1.163391,-0.167969
2025/06/26 14:25:02.903,-0.523315,1.182816,-0.244064
2025/06/26 14:25:03.003,-0.056946,1.116669,-0.256256
2025/06/26 14:25:03.103,-0.440979,1.067184,0.233856
2025/06/26 14:25:03.203,-0.317307,0.664459,0.089874
2025/06/26 14:25:03.303,-0.55719,0.999939,-0.103394
2025/06/26 14:25:03.403,-0.960068,1.0401,0.033981
2025/06/26 14:25:03.503,-1.226654,1.027786,-0.187363
2025/06/26 14:25:03.603,-0.978928,0.939407,-0.073547
2025/06/26 14:25:03.703,-0.721954,0.542816,-0.045868
2025/06/26 14:25:03.803,-0.6745,0.881866,-0.055283
2025/06/26 14:25:03.903,-0.700165,1.102188,-0.200043
2025/06/26 14:25:04.003,-0.723114,0.977829,-0.312073
2025/06/26 14:25:04.103,-1.018509,0.716125,-0.564194
2025/06/26 14:25:04.203,-0.927856,0.604218,-0.472549
2025/06/26 14:25:04.303,-0.55983,0.225876,-0.572021
2025/06/26 14:25:04.404,-0.356766,-0.070236,-0.648926
2025/06/26 14:25:04.504,-0.30098,-0.260117,-0.726898
2025/06/26 14:25:04.604,-0.319351,-0.402664,-0.88501
2025/06/26 14:25:04.704,-0.141159,-0.459671,-0.671646
2025/06/26 14:25:04.804,-0.224808,-0.249817,-0.911728
2025/06/26 14:25:04.904,-0.100739,-0.362091,-0.629517
2025/06/26 14:25:05.004,-0.168823,-0.410934,-0.866989
2025/06/26 14:25:05.104,-0.114609,-0.559509,-0.906891
2025/06/26 14:25:05.204,-0.273804,-0.311584,-0.955872
